City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
292,Itainopolis,BR,2022-01-08 22:18:29,-7.4469,-41.4783,26.02,75,100,2.1
293,Paka,MY,2022-01-08 22:18:29,4.6374,103.4368,24.96,94,73,2.06
294,Castro,BR,2022-01-08 22:18:30,-24.7911,-50.0119,16.23,87,78,5.18
295,Marawi,PH,2022-01-08 22:18:30,7.9986,124.2928,17.58,95,10,0.6
296,Vanimo,PG,2022-01-08 22:18:31,-2.6741,141.3028,24.38,94,100,3.05
297,Cidreira,BR,2022-01-08 22:18:31,-30.1811,-50.2056,22.28,65,3,8.36
298,Mbigou,GA,2022-01-08 22:18:32,-1.9005,11.906,19.99,95,31,0.64
299,Man,CI,2022-01-08 22:18:32,7.4125,-7.5538,23.9,38,43,0.67
300,Bonavista,CA,2022-01-08 22:18:32,48.6499,-53.1147,-1.6,86,100,22.95
301,Berea,US,2022-01-08 22:18:33,41.3662,-81.8543,1.96,43,4,0.89
302,Gazimurskiy Zavod,RU,2022-01-08 22:18:33,51.5461,118.3266,-18.5,99,100,1.78
303,San Andres,CO,2022-01-08 22:18:33,12.5847,-81.7006,29.01,70,20,5.14
304,Praia,CV,2022-01-08 22:18:34,14.9215,-23.5087,22.3,68,75,6.69
305,Lae,PG,2022-01-08 22:18:34,-6.7221,146.9847,25.51,84,92,2.86
306,San Ignacio,BZ,2022-01-08 22:18:35,17.1561,-89.0714,29.08,74,40,0.0
307,Sterling,US,2022-01-08 22:15:56,39.0062,-77.4286,0.16,55,0,3.09
308,Bonfim,BR,2022-01-08 22:18:35,3.0833,-59.95,30.84,34,69,5.55
309,Halifax,CA,2022-01-08 22:15:57,44.6453,-63.5724,-6.0,78,7,2.24
310,Pangai,TO,2022-01-08 22:18:36,-19.8,-174.35,24.05,86,100,7.29
311,Vila,PT,2022-01-08 22:18:36,42.0304,-8.1588,5.74,91,100,2.47
312,Dingle,PH,2022-01-08 22:18:37,10.9995,122.6711,22.6,95,15,2.68
313,Puerto Princesa,PH,2022-01-08 22:18:37,9.7392,118.7353,23.89,88,9,0.7
314,Port Hawkesbury,CA,2022-01-08 22:18:38,45.6169,-61.3485,-2.68,80,100,4.47
315,Salinopolis,BR,2022-01-08 22:18:38,-0.6136,-47.3561,25.17,88,100,3.83
316,Villa Union,MX,2022-01-08 22:18:38,23.2,-106.2333,24.98,65,75,3.6
317,Juodupe,LT,2022-01-08 22:18:39,56.0833,25.6167,-3.79,90,100,4.79
318,Kabalo,CD,2022-01-08 22:18:39,-6.05,26.9167,21.8,96,94,0.7
319,Flin Flon,CA,2022-01-08 22:18:40,54.7682,-101.865,-22.09,71,100,5.14
320,Maniitsoq,GL,2022-01-08 22:18:40,65.4167,-52.9,-12.65,84,100,5.65
321,Camacari,BR,2022-01-08 22:19:40,-12.6975,-38.3242,27.87,79,99,4.52
322,Hornepayne,CA,2022-01-08 22:19:41,49.2138,-84.7705,-4.6,83,100,7.24
323,Naron,ES,2022-01-08 22:19:41,43.5167,-8.1528,13.47,95,100,7.94
324,Praya,CV,2022-01-08 22:18:34,14.9215,-23.5087,22.3,68,75,6.69
325,Kasama,ZM,2022-01-08 22:19:42,-10.2129,31.1808,16.94,98,100,1.84
326,Yaan,NG,2022-01-08 22:19:42,7.3833,8.5667,30.64,31,93,1.03
327,Viedma,AR,2022-01-08 22:18:16,-40.8135,-62.9967,36.59,14,0,8.37
328,Mount Isa,AU,2022-01-08 22:19:43,-20.7333,139.5,29.87,16,0,6.17
329,Itaqui,BR,2022-01-08 22:19:43,-29.1253,-56.5531,34.84,22,33,3.66
330,Dubrovka,RU,2022-01-08 22:19:43,53.6907,33.5071,-6.01,87,100,5.45
331,Terra Santa,BR,2022-01-08 22:19:44,-2.1042,-56.4869,23.88,89,100,1.21
332,Holme,DK,2022-01-08 22:19:44,56.1138,10.1725,2.76,90,100,6.11
333,Awjilah,LY,2022-01-08 22:19:45,29.1081,21.2869,11.99,50,3,5.04
334,Vila Velha,BR,2022-01-08 22:19:45,-20.3297,-40.2925,23.97,93,100,2.24
335,Yulara,AU,2022-01-08 22:19:46,-25.2406,130.9889,25.91,21,0,3.6
336,Dauphin,CA,2022-01-08 22:19:46,51.1494,-100.0502,-18.92,65,100,8.23
337,Vardo,NO,2022-01-08 22:19:47,70.3705,31.1107,-2.45,65,100,11.93
338,Volchanets,RU,2022-01-08 22:19:47,42.9131,132.7469,-12.99,60,3,4.63
339,Saskylakh,RU,2022-01-08 22:19:47,71.9167,114.0833,-31.16,92,12,5.32
340,Constitucion,CL,2022-01-08 22:19:48,-35.3333,-72.4167,18.25,76,33,5.54
341,Muros,ES,2022-01-08 22:19:48,42.7762,-9.0603,13.38,95,100,6.63
342,Paamiut,GL,2022-01-08 22:19:49,61.994,-49.6678,-15.42,85,95,2.94
343,Cockburn Town,TC,2022-01-08 22:19:49,21.4612,-71.1419,25.72,76,13,10.12
344,Lagoa,PT,2022-01-08 22:19:49,39.05,-27.9833,14.8,67,89,3.35
345,Karpogory,RU,2022-01-08 22:19:50,64.0019,44.4451,-15.76,94,53,3.42
346,Atar,MR,2022-01-08 22:19:50,20.5169,-13.0499,19.2,14,4,4.15
347,Aksu,CN,2022-01-08 22:19:51,41.1231,80.2644,-3.94,46,94,1.87
348,Tocopilla,CL,2022-01-08 22:19:51,-22.092,-70.1979,21.71,68,79,1.8
349,Sao Filipe,CV,2022-01-08 22:19:51,14.8961,-24.4956,23.7,65,24,4.59
350,Port Macquarie,AU,2022-01-08 22:15:16,-31.4333,152.9167,24.94,88,100,2.57
351,Eureka,US,2022-01-08 22:19:52,40.8021,-124.1637,13.4,81,31,2.68
352,Georgetown,MY,2022-01-08 22:18:07,5.4112,100.3354,26.05,85,20,0.0
353,Santa Marta,CO,2022-01-08 22:17:10,11.2408,-74.199,31.03,60,75,6.71
354,Sitka,US,2022-01-08 22:19:53,57.0531,-135.33,-2.06,54,100,1.54
355,Ukiah,US,2022-01-08 22:19:53,39.1502,-123.2078,15.64,61,0,0.0
356,Novo Aripuana,BR,2022-01-08 22:19:53,-5.1206,-60.3797,23.05,99,100,1.5
357,Kupang,ID,2022-01-08 22:19:54,-10.1667,123.5833,24.32,100,40,1.54
358,Rawson,AR,2022-01-08 22:19:54,-43.3002,-65.1023,27.71,41,46,10.81
359,Talnakh,RU,2022-01-08 22:19:54,69.4865,88.3972,-13.77,93,100,8.21
360,Salinas,US,2022-01-08 22:18:38,36.6777,-121.6555,18.49,55,0,2.57
361,Ajdabiya,LY,2022-01-08 22:19:55,30.7554,20.2263,14.58,49,64,11.29
362,Sinegorye,RU,2022-01-08 22:19:55,62.0788,150.477,-18.45,99,100,0.84
363,Airai,TL,2022-01-08 22:19:56,-8.9266,125.4092,16.35,82,97,0.77
364,Sompeta,IN,2022-01-08 22:19:56,18.9333,84.6,19.44,72,11,1.75
365,Illapel,CL,2022-01-08 22:19:57,-31.6308,-71.1653,25.35,50,76,3.37
366,Mahibadhoo,MV,2022-01-08 22:19:57,3.7833,72.9667,26.97,75,4,3.95
367,Luderitz,NA,2022-01-08 22:20:58,-26.6481,15.1594,17.92,92,41,1.39
368,Ife,NG,2022-01-08 22:20:58,7.4667,4.5667,23.25,82,25,1.04
369,Mujiayingzi,CN,2022-01-08 22:20:59,42.1167,118.7833,-6.6,56,99,0.59
370,Nioro,GM,2022-01-08 22:20:59,13.35,-15.75,25.43,19,97,2.63
371,Mahajanga,MG,2022-01-08 22:21:00,-15.7167,46.3167,24.86,91,100,3.7
372,Charters Towers,AU,2022-01-08 22:21:00,-20.1,146.2667,28.16,68,63,4.83
373,Preobrazheniye,RU,2022-01-08 22:21:00,42.9019,133.9064,-11.08,56,37,3.75
374,Krasnoslobodsk,RU,2022-01-08 22:21:01,48.7072,44.5714,-6.1,86,0,4.0
375,Grobina,LV,2022-01-08 22:21:01,56.5352,21.1678,1.92,80,100,5.66
376,South Lake Tahoe,US,2022-01-08 22:21:01,38.9332,-119.9844,5.94,42,0,2.57
377,Fortuna Foothills,US,2022-01-08 22:21:02,32.6578,-114.4119,20.75,50,0,0.45
378,Cao Bang,VN,2022-01-08 22:21:02,22.6667,106.25,13.23,89,100,0.77
379,Champerico,GT,2022-01-08 22:21:02,14.3,-91.9167,32.3,61,19,3.98
380,Mahina,PF,2022-01-08 22:21:03,-17.5065,-149.489,29.87,70,20,3.6
381,Yazykovo,RU,2022-01-08 22:21:03,55.2199,56.1353,-21.61,100,90,2.36
382,Umea,SE,2022-01-08 22:21:04,63.8284,20.2597,-9.04,100,100,1.54
383,Catuday,PH,2022-01-08 22:21:04,16.2923,119.8062,23.44,82,8,1.09
384,Sal Rei,CV,2022-01-08 22:21:05,16.1833,-22.9167,21.31,67,85,7.3
385,Lethem,GY,2022-01-08 22:21:05,3.3803,-59.7968,30.51,35,57,6.24
386,Inhambane,MZ,2022-01-08 22:21:06,-23.865,35.3833,23.93,72,4,4.53
387,Monduli,TZ,2022-01-08 22:21:06,-3.3,36.45,17.4,83,100,3.13
388,Jalu,LY,2022-01-08 22:21:06,29.0331,21.5482,11.97,52,1,4.78
389,Emirdag,TR,2022-01-08 22:21:07,39.0197,31.15,5.82,91,100,0.81
390,Lerwick,GB,2022-01-08 22:21:07,60.1545,-1.1494,6.0,83,100,3.5
391,Coquimbo,CL,2022-01-08 22:16:38,-29.9533,-71.3436,19.85,63,0,5.14
392,Svetlogorsk,BY,2022-01-08 22:21:08,52.6333,29.7333,-2.38,72,100,5.41
393,Broome,US,2022-01-08 22:21:08,42.2506,-75.833,-2.99,57,0,1.34
394,Gonzales,US,2022-01-08 22:21:09,30.2385,-90.9201,19.99,89,100,1.54
395,Zhezkazgan,KZ,2022-01-08 22:21:09,47.8043,67.7144,-5.32,94,50,3.59
396,Zaraza,VE,2022-01-08 22:21:09,9.3503,-65.3245,26.62,61,35,6.02
397,Bintulu,MY,2022-01-08 22:19:55,3.1667,113.0333,24.23,88,20,0.51
398,Umm Lajj,SA,2022-01-08 22:21:10,25.0213,37.2685,22.15,61,51,0.44
399,Alamos,MX,2022-01-08 22:21:10,27.0167,-108.9333,24.29,31,3,2.88
400,Castellarano,IT,2022-01-08 22:21:11,44.5131,10.7329,6.46,83,52,1.39
401,Margate,GB,2022-01-08 22:21:11,51.3813,1.3862,6.84,82,100,0.89
402,Oranjemund,NA,2022-01-08 22:21:11,-28.55,16.4333,19.43,85,67,2.58
403,Ostrovnoy,RU,2022-01-08 22:21:12,68.0531,39.5131,-9.71,90,100,9.8
404,Taksimo,RU,2022-01-08 22:21:12,56.3444,114.8794,-28.45,92,20,1.36
405,Matay,EG,2022-01-08 22:16:13,28.419,30.7792,15.86,30,1,4.2
406,Igarka,RU,2022-01-08 22:21:13,67.4667,86.5833,-9.0,94,100,7.29
407,Sarkand,KZ,2022-01-08 22:21:13,45.41,79.9186,-4.47,69,25,2.96
408,Udachnyy,RU,2022-01-08 22:21:14,66.4167,112.4,-33.25,93,55,3.32
409,Carnarvon,AU,2022-01-08 22:21:14,-24.8667,113.6333,22.04,73,0,8.23
410,Hay River,CA,2022-01-08 22:21:14,60.8156,-115.7999,-27.01,69,20,3.09
411,Guaymas,MX,2022-01-08 22:21:15,27.9333,-110.9,24.14,57,40,5.66
412,Evensk,RU,2022-01-08 22:21:15,61.95,159.2333,-9.23,68,98,5.46
413,Dwarka,IN,2022-01-08 22:21:15,22.2394,68.9678,19.13,52,0,3.51
414,Astoria,US,2022-01-08 22:22:16,46.1879,-123.8313,8.82,86,100,0.89
415,Nizhnyaya Tavda,RU,2022-01-08 22:22:16,57.6731,66.1725,-14.86,99,97,2.67
416,Sinnamary,GF,2022-01-08 22:22:17,5.3833,-52.95,24.47,81,79,3.71
417,Menongue,AO,2022-01-08 22:22:17,-14.6585,17.691,17.39,91,94,1.68
418,Port Elgin,CA,2022-01-08 22:22:17,46.0487,-64.0868,-6.24,82,43,4.72
419,Felanitx,ES,2022-01-08 22:22:18,39.4696,3.1483,10.07,71,28,4.73
420,Hualmay,PE,2022-01-08 22:22:18,-11.0964,-77.6139,23.11,77,28,3.67
421,Kuching,MY,2022-01-08 22:18:13,1.55,110.3333,25.12,94,40,1.03
422,Moree,AU,2022-01-08 22:22:19,-29.4667,149.85,27.01,61,100,8.23
423,Ekibastuz,KZ,2022-01-08 22:22:19,51.6667,75.3667,-1.64,81,100,9.34
424,Paso De Los Toros,UY,2022-01-08 22:22:20,-32.8167,-56.5167,29.69,28,3,7.36
425,Goderich,CA,2022-01-08 22:21:21,43.7501,-81.7165,-2.83,74,94,5.14
426,Victoria Point,AU,2022-01-08 22:22:20,-27.5833,153.3,28.43,89,79,0.45
427,Olhao,PT,2022-01-08 22:22:20,37.0286,-7.8411,8.94,76,0,2.06
428,Yangambi,CD,2022-01-08 22:22:21,0.8102,24.4336,24.21,74,92,1.22
429,Santiago Del Estero,AR,2022-01-08 22:22:21,-27.7951,-64.2615,34.89,17,0,3.7
430,Luohe,CN,2022-01-08 22:22:21,33.5717,114.0353,2.74,91,73,2.23
431,Dunedin,NZ,2022-01-08 22:21:54,-45.8742,170.5036,18.4,66,100,0.65
432,Vaitape,PF,2022-01-08 22:22:22,-16.5167,-151.75,27.49,76,58,3.02
433,Nelidovo,RU,2022-01-08 22:22:23,56.2211,32.7774,-7.05,88,100,3.86
434,Severodvinsk,RU,2022-01-08 22:22:23,64.5635,39.8302,-17.94,93,20,4.07
435,Huilong,CN,2022-01-08 22:22:23,31.8111,121.655,7.24,68,100,1.78
436,Zhanaozen,KZ,2022-01-08 22:22:24,43.3,52.8,-0.91,77,79,6.66
437,Sabla,NG,2022-01-08 22:22:24,12.7525,4.7077,23.04,18,2,4.05
438,Sabathu,IN,2022-01-08 22:22:25,30.9719,76.9933,7.88,90,100,1.87
439,Svetlyy,RU,2022-01-08 22:22:25,54.675,20.1347,1.03,90,53,6.87
440,Kehtna,EE,2022-01-08 22:22:25,58.9303,24.8781,-2.27,95,100,3.95
441,Calama,CL,2022-01-08 22:22:26,-22.4667,-68.9333,22.27,33,75,11.83
442,Anshun,CN,2022-01-08 22:22:26,26.25,105.9333,3.89,91,100,1.66
443,Juegang,CN,2022-01-08 22:22:26,32.3174,121.1855,4.39,73,100,1.45
444,Abha,SA,2022-01-08 22:22:27,18.2164,42.5053,12.9,94,30,0.0
445,Vestmannaeyjar,IS,2022-01-08 22:21:04,63.4427,-20.2734,4.53,70,95,5.37
446,Aklavik,CA,2022-01-08 22:19:44,68.2191,-135.0107,-25.0,70,40,7.2
447,Kachiry,KZ,2022-01-08 22:22:27,53.0675,76.1036,-1.08,96,100,8.28
448,Teofilo Otoni,BR,2022-01-08 22:22:28,-17.8575,-41.5053,22.64,94,100,0.85
449,Meadow Lake,US,2022-01-08 22:22:28,34.8014,-106.5436,14.71,27,69,7.57
450,Luebo,CD,2022-01-08 22:22:29,-5.35,21.4167,23.35,88,64,0.92
451,Tuy Hoa,VN,2022-01-08 22:22:29,13.0833,109.3,21.76,90,86,2.34
452,Port Hedland,AU,2022-01-08 22:22:29,-20.3167,118.5667,29.03,84,67,5.66
453,Ewa Beach,US,2022-01-08 22:22:30,21.3156,-158.0072,26.97,63,20,3.09
454,Sembe,CG,2022-01-08 22:22:30,1.6481,14.5806,25.09,47,77,1.18
455,Turukhansk,RU,2022-01-08 22:22:31,65.8167,87.9833,-7.75,94,100,8.94
456,Pokhara,NP,2022-01-08 22:19:24,28.2333,83.9833,12.06,57,100,2.54
457,Haines Junction,CA,2022-01-08 22:22:31,60.7522,-137.5108,-42.03,66,97,0.0
458,Esperance,AU,2022-01-08 22:22:32,-33.8667,121.9,17.91,83,74,10.36
459,Nicoya,CR,2022-01-08 22:23:32,10.1483,-85.452,30.75,52,48,2.67
460,Zarubino,RU,2022-01-08 22:23:32,42.63,131.0922,-9.37,59,13,4.16
461,Rabaul,PG,2022-01-08 22:23:33,-4.1967,152.1721,27.96,72,42,3.32
462,Karasjok,NO,2022-01-08 22:23:33,69.4719,25.5112,-5.94,100,90,1.32
463,Muisne,EC,2022-01-08 22:23:34,0.6,-80.0333,25.76,80,92,3.04
464,Rehoboth,NA,2022-01-08 22:23:34,-23.3167,17.0833,23.0,50,97,4.14
465,Padang,ID,2022-01-08 22:23:34,-0.9492,100.3543,24.03,91,99,1.73
466,Bubaque,GW,2022-01-08 22:23:35,11.2833,-15.8333,26.68,69,88,5.95
467,Yumen,CN,2022-01-08 22:23:35,40.2833,97.2,-5.32,49,100,4.69
468,Tazovskiy,RU,2022-01-08 22:23:36,67.4667,78.7,-20.88,95,100,2.27
469,Nara,JP,2022-01-08 22:23:36,34.6851,135.8049,4.99,70,85,1.1
470,Yeniseysk,RU,2022-01-08 22:23:36,58.4497,92.1703,-12.9,93,100,4.95
471,Jagupit,PH,2022-01-08 22:23:37,9.2422,125.5581,23.16,92,13,1.01
472,Lodja,CD,2022-01-08 22:23:37,-3.4833,23.4333,21.54,93,100,0.19
473,Rabo De Peixe,PT,2022-01-08 22:23:38,37.8,-25.5833,15.15,98,75,2.06
474,Mirabad,AF,2022-01-08 22:20:06,30.4362,61.8383,7.91,43,0,1.86
475,Biltine,TD,2022-01-08 22:23:38,14.5333,20.9167,24.95,20,16,2.84
476,Coihaique,CL,2022-01-08 22:23:38,-45.5752,-72.0662,21.97,43,40,4.12
477,Ust-Tsilma,RU,2022-01-08 22:19:16,65.441,52.1498,-11.76,88,99,4.42
478,Linxia,CN,2022-01-08 22:23:39,35.6003,103.2064,-2.23,83,49,0.12
479,Sao Jose De Piranhas,BR,2022-01-08 22:23:39,-7.1206,-38.5019,25.7,54,80,0.51
480,Saint-Georges,GD,2022-01-08 22:23:40,12.0564,-61.7485,25.79,67,7,6.72
481,Port Lincoln,AU,2022-01-08 22:23:40,-34.7333,135.8667,18.32,78,6,5.4
482,Banfora,BF,2022-01-08 22:23:41,10.6333,-4.7667,25.4,17,14,2.6
483,Longonjo,AO,2022-01-08 22:23:41,-12.9067,15.2533,17.16,95,89,0.94
484,Pitimbu,BR,2022-01-08 22:23:42,-7.4706,-34.8086,26.33,69,87,2.82
485,Kushiro,JP,2022-01-08 22:23:42,42.975,144.3747,-2.47,93,75,4.12
486,Turbe,BA,2022-01-08 22:23:42,44.2436,17.5714,-1.5,91,99,0.62
487,Dryden,CA,2022-01-08 22:21:21,49.7833,-92.7503,-9.84,85,100,6.17
488,Pucallpa,PE,2022-01-08 22:23:43,-8.3791,-74.5539,33.02,55,40,3.09
489,Shimoda,JP,2022-01-08 22:19:43,34.6667,138.95,7.28,54,22,9.14
490,Freeport,US,2022-01-08 22:22:44,40.6576,-73.5832,-0.97,49,0,0.0
491,Mizdah,LY,2022-01-08 22:23:43,31.4451,12.9801,4.52,90,53,12.22
492,Husavik,IS,2022-01-08 22:23:44,66.0449,-17.3389,1.95,77,81,4.9
493,Kletskaya,RU,2022-01-08 22:23:44,49.3145,43.0584,-4.63,83,76,2.85
494,Dongsheng,CN,2022-01-08 22:23:45,39.8161,109.9776,-6.93,62,33,2.28
495,Curup,ID,2022-01-08 22:23:45,-3.4667,102.5333,19.71,94,100,0.98
496,Rocha,UY,2022-01-08 22:23:45,-34.4833,-54.3333,22.67,57,0,6.81
497,Iberia,US,2022-01-08 22:23:46,29.9502,-91.7507,21.04,83,75,7.2
498,Bagotville,AU,2022-01-08 22:23:46,-28.9833,153.4167,25.01,92,60,2.91
499,Karanpura,IN,2022-01-08 22:23:46,29.1018,75.092,11.69,77,0,3.59
500,Burgeo,CA,2022-01-08 22:23:47,47.6167,-57.6152,-5.06,73,53,12.87
501,Yeppoon,AU,2022-01-08 22:23:32,-23.1333,150.7333,26.88,74,59,5.35
502,Uvinza,TZ,2022-01-08 22:23:47,-5.1036,30.3911,19.3,94,86,1.45
503,Bardiyah,LY,2022-01-08 22:23:47,31.7561,25.0865,12.85,69,10,7.78
504,Swan Hill,AU,2022-01-08 22:23:48,-35.3378,143.5544,21.96,51,0,3.62
505,Limoeiro Do Ajuru,BR,2022-01-08 22:23:48,-1.8953,-49.3806,24.89,89,99,4.24
506,Atagay,RU,2022-01-08 22:23:48,55.1033,99.3875,-23.1,99,40,1.75
507,Grand Gaube,MU,2022-01-08 22:24:49,-20.0064,57.6608,24.65,87,61,1.34
508,Puerto Carreno,CO,2022-01-08 22:24:11,6.189,-67.4859,31.99,43,20,6.69
509,Itupiranga,BR,2022-01-08 22:24:50,-5.1347,-49.3267,26.18,95,98,1.22
510,Isangel,VU,2022-01-08 22:24:50,-19.55,169.2667,29.06,89,75,3.09
511,Gizo,SB,2022-01-08 22:24:50,-8.103,156.8419,28.29,71,14,2.68
512,Shingu,JP,2022-01-08 22:24:51,33.7333,135.9833,5.37,83,67,2.61
513,Henties Bay,NA,2022-01-08 22:24:51,-22.116,14.2845,17.7,92,95,1.9
514,Sungaipenuh,ID,2022-01-08 22:24:51,-2.0833,101.3833,18.3,97,99,1.1
515,Bayan,CN,2022-01-08 22:24:52,46.0833,127.4,-26.07,99,35,0.55
516,Diamantino,BR,2022-01-08 22:24:52,-14.4086,-56.4461,25.85,81,91,0.57
517,Caravelas,BR,2022-01-08 22:21:03,-17.7125,-39.2481,24.92,93,100,5.1
518,Honiara,SB,2022-01-08 22:24:19,-9.4333,159.95,28.61,73,48,1.8
519,Macas,EC,2022-01-08 22:24:53,-2.3167,-78.1167,29.86,39,20,2.06
520,Broken Hill,AU,2022-01-08 22:24:54,-31.95,141.4333,20.84,56,0,5.66
521,Aksarayskiy,RU,2022-01-08 22:24:54,46.7924,48.0119,-5.01,53,12,3.26
522,Sechura,PE,2022-01-08 22:24:54,-5.5569,-80.8222,25.49,63,100,6.69
523,Sao Gabriel Da Cachoeira,BR,2022-01-08 22:24:55,-0.1303,-67.0892,24.16,94,99,0.65
524,Veraval,IN,2022-01-08 22:24:55,20.9,70.3667,16.37,59,0,5.62
525,Mancio Lima,BR,2022-01-08 22:24:56,-7.6142,-72.8958,33.04,55,40,3.09
526,Kruisfontein,ZA,2022-01-08 22:24:56,-34.0033,24.7314,21.05,83,84,6.01
527,Tiarei,PF,2022-01-08 22:24:56,-17.5333,-149.3333,30.01,77,24,1.9
528,Fairbanks,US,2022-01-08 22:24:57,64.8378,-147.7164,-25.5,67,0,0.0
529,Ahipara,NZ,2022-01-08 22:24:57,-35.1667,173.1667,23.11,62,19,1.74
530,Oskaloosa,US,2022-01-08 22:24:58,41.2964,-92.6444,0.4,93,100,4.12
531,Mana,GF,2022-01-08 22:24:58,5.6592,-53.7767,24.3,81,96,3.53
532,Itamarandiba,BR,2022-01-08 22:24:59,-17.8572,-42.8589,19.32,99,100,1.32
533,Grenfell,AU,2022-01-08 22:24:59,-33.9,148.1667,24.63,65,1,2.41
534,Pontes E Lacerda,BR,2022-01-08 22:24:59,-15.2261,-59.3353,26.0,76,99,1.54
535,Jacareacanga,BR,2022-01-08 22:25:00,-6.2222,-57.7528,22.85,99,100,1.16
536,Ryotsu,JP,2022-01-08 22:25:00,38.0833,138.4333,5.98,78,96,10.16
537,Phan Thiet,VN,2022-01-08 22:25:00,10.9333,108.1,21.48,85,19,1.49
538,San Juan,AR,2022-01-08 22:21:59,-31.5375,-68.5364,36.23,15,21,6.18
539,Brokopondo,SR,2022-01-08 22:25:01,4.75,-55.1667,25.41,73,99,2.39
540,Carora,VE,2022-01-08 22:25:02,10.1755,-70.0827,29.76,34,27,6.65
541,Yinchuan,CN,2022-01-08 22:25:02,38.4681,106.2731,-3.41,65,53,1.7
542,Zangakatun,AM,2022-01-08 22:25:03,39.8212,45.0406,-9.34,70,12,2.97
543,Annau,TM,2022-01-08 22:25:03,37.8876,58.516,2.72,60,100,2.06
544,Tranas,SE,2022-01-08 22:25:03,58.0372,14.9782,-0.43,94,96,0.95
545,Ngorongoro,TZ,2022-01-08 22:25:04,-3.2397,35.4875,12.99,71,100,1.64
546,Shuiji,CN,2022-01-08 22:25:04,27.4214,118.345,10.21,95,100,0.77
547,La Primavera,CO,2022-01-08 22:25:04,5.4906,-70.4092,33.52,34,95,4.3
548,Compiegne,FR,2022-01-08 22:25:05,49.4179,2.8261,7.33,89,100,11.89
549,Vao,NC,2022-01-08 22:25:05,-22.6667,167.4833,25.61,85,83,9.81
550,Bere,TD,2022-01-08 22:25:06,9.3202,16.1552,27.59,22,79,2.1
551,Front Royal,US,2022-01-08 22:25:06,38.9182,-78.1944,-0.24,53,0,2.06
552,Arlit,NE,2022-01-08 22:26:07,18.7369,7.3853,16.14,21,2,5.67
553,Novaya Bryan,RU,2022-01-08 22:26:08,51.7159,108.2691,-27.27,100,88,0.8
554,Okha,RU,2022-01-08 22:26:08,53.5739,142.9478,-13.88,93,100,9.14
555,Chaoyang,CN,2022-01-08 22:26:08,41.5703,120.4586,-7.46,65,17,0.14
556,Priargunsk,RU,2022-01-08 22:26:09,50.3691,119.1012,-20.99,99,100,1.65
557,Beloomut,RU,2022-01-08 22:26:09,54.9448,39.3394,-10.26,96,99,3.02
558,Comodoro Rivadavia,AR,2022-01-08 22:26:10,-45.8667,-67.5,22.92,53,0,11.32
559,Aktash,RU,2022-01-08 22:26:10,50.3,87.7333,-20.71,83,50,2.15
560,Brownwood,US,2022-01-08 22:26:11,31.7093,-98.9912,23.62,43,0,7.37
561,Soto La Marina,MX,2022-01-08 22:26:11,23.7667,-98.2167,28.21,42,35,8.07
562,Yerbogachen,RU,2022-01-08 22:26:12,61.2767,108.0108,-34.54,99,64,1.64
563,Bridlington,GB,2022-01-08 22:26:12,54.0831,-0.1919,4.1,78,76,8.55
564,Chapayevka,UA,2022-01-08 22:26:13,47.4711,36.3451,-1.31,59,100,6.88
565,Huarmey,PE,2022-01-08 22:26:13,-10.0681,-78.1522,23.44,76,28,3.4
566,Muravlenko,RU,2022-01-08 22:22:22,63.7898,74.523,-22.74,100,69,3.33
567,Beloha,MG,2022-01-08 22:26:14,-25.1667,45.05,23.86,79,100,6.02
568,Vicksburg,US,2022-01-08 22:23:25,32.3526,-90.8779,21.82,60,75,8.23
